price,style,link,name
24.90,American IPA,http://www.mundodascervejas.com/cerveja-mistura-classica-vertigem-ipa-500ml,Cerveja Mistura Clássica Vertigem IPA - 500ml (Val. 01/02/2016)
14.90,American IPA,http://www.mundodascervejas.com/cerveja-3-lobos-pele-vermelha-355ml.html,Cerveja 3 Lobos Pele Vermelha - 355ml (Val. 30/05/2016)
22.90,Imperial IPA,http://www.mundodascervejas.com/cerveja-wals-niobium-375ml,Cerveja Wäls Niobium - 375ml (Val. 01/11/2017)
28.00,Imperial IPA - ,https://www.wbeer.com.br/cervejas/ale/brewdog-jack-hammer-330ml/prod254.html,Brewdog Jack Hammer - 330ml
12.00,Bière de Garde - ,https://www.wbeer.com.br/cervejas/ale/duyck-jenlain-ambree-330ml/prod434.html,Duyck Jenlain Ambrée - 330ml
18.00,Dark Lager - ,https://www.wbeer.com.br/cervejas/lager/bernard-dark-lager-500ml/prod251.html,Bernard Dark Lager - 500ml
12.00,Bière de Garde - ,https://www.wbeer.com.br/cervejas/ale/duyck-jenlain-blonde-330ml/prod419.html,Duyck Jenlain Blonde - 330ml
19.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/ayinger-brau-weisse-500ml/prodH1245.html,Ayinger Brau Weisse - 500ml
22.00,Belgian Specialty Ale - ,https://www.wbeer.com.br/cervejas/ale/mc-chouffe-belgian-specialty-ale-330ml/prod7325.html,Mc Chouffe Belgian Specialty Ale - 330ml
14.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/ale/liefmans-fruitesse-250ml/prodH1253.html,Liefmans Fruitesse - 250ml
,,http://www.mundodascervejas.com/cerveja-affligem-blond-330ml.html,Cerveja Affligem Blond - 330ml (Val. 10/01/2015)
,Specialty Beer,http://www.mundodascervejas.com/cerveja-la-chouffe-330ml,Cerveja La Chouffe - 330ml (Val. 01/08/2016)
,,http://www.mundodascervejas.com/cerveja-wells-waggle-dance-500ml,Cerveja Wells Waggle Dance - 500ml (Val. 10/09/2015)
,Wood-Aged Beer,http://www.mundodascervejas.com/cerveja-harviestoun-ola-dubh-16-330ml,Cerveja Harviestoun Ola Dubh 16 - 330ml (Val. 30/08/2015)
25.00,Bière de Garde - ,https://www.wbeer.com.br/cervejas/ale/brasserie-de-saint-sylvestre-3-monts-330ml/prod1205.html,Brasserie de Saint Sylvestre 3 Monts - 330ML
24.00,Strong Lager - ,https://www.wbeer.com.br/cervejas/lager/primator-rytirsky-500ml/prod14300.html,Primátor Rytirsky - 500ml
20.00,Weizenbock - ,https://www.wbeer.com.br/cervejas/ale/erdinger-dunkel-500ml/prod13342.html,Erdinger Dunkel - 500ml
56.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/abb-st-martin-triple-750ml/prod14315.html,Abb St Martín Triple - 750Ml
47.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/leatherbritches-the-bounder-500ml/prod995.html,Leatherbritches The Bounder - 500ml
44.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/lambic/lindemans-pecheresse-375ml/prod490.html,Lindemans Pecheresse - 375ml
46.00,Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/wild-beer-fresh-330ml/prod1003.html,Wild Beer Fresh - 330ml
47.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/leatherbritches-hairy-helmet-500ml/prod999.html,Leatherbritches Hairy Helmet - 500ml
44.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/saison-dupont-cuvee-dry-hopping-375ml/prod13289.html,Saison Dupont Cuvée Dry Hopping - 375ml
53.00,Imperial Porter - ,https://www.wbeer.com.br/cervejas/ale/brewdog-lost-dog-330ml/prod224.html,Brewdog Lost Dog - 330ml
47.00,Porter - ,https://www.wbeer.com.br/cervejas/ale/leatherbritches-scoundrel-500ml/prod998.html,Leatherbritches Scoundrel - 500ml
47.00,Bitter - ,https://www.wbeer.com.br/cervejas/ale/leatherbritches-cad-biter-500ml/prod996.html,Leatherbritches Cad Biter - 500ml
58.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/chimay-cinq-cent-750ml/prod1022.html,Chimay Cinq Cent - 750ml
22.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/hopvalley-alphadelic-ipa-355ml/prod14268.html,Hopvalley Alphadelic Ipa - 355ml
22.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/tupiniquim-evil-twin-lost-in-translation-brett-ipa-310ml/prod14359.html,Tupiniquim/Evil Twin Lost in Translation Brett Ipa - 310ml
72.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/mikkeller-american-style-prairie-750ml/prod11388.html,Mikkeller American Style Prairie - 750ml
51.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/estrella-damm-inedit-750ml/prod279.html,Estrella Damm Inedit - 750ml
24.50,Doppelbock - ,https://www.wbeer.com.br/cervejas/lager/kloster-doppelbock-500ml/prod13564.html,Kloster Doppelbock - 500ml
20.50,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/glutenberg-ipa-sem-gluten-473ml/prodH1239.html,Glutenberg IPA (sem glúten) - 473ml
20.50,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/glutenberg-blond-sem-gluten-473ml/prodH1240.html,Glutenberg Blond (sem glúten) - 473ml
20.50,Red Ale - ,https://www.wbeer.com.br/cervejas/ale/glutenberg-red-ale-sem-gluten-473ml/prodH1242.html,Glutenberg Red Ale (sem glúten) - 473ml
20.50,American Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/glutenberg-pale-ale-sem-gluten-473ml/prodH1241.html,Glutenberg Pale Ale (sem glúten) - 473ml
20.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/erdinger-weissbier-sport-sem-alcool-500ml/prod480.html,Erdinger Weissbier Sport (Sem Álcool) - 500ml
20.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/erdinger-weissbier-mit-hefe-500ml/prod472.html, Erdinger Weissbier Mit Hefe - 500ml
32.00,Old Ale - ,https://www.wbeer.com.br/cervejas/ale/strong-suffolk-500ml/prod1115.html,Strong Suffolk - 500ml
47.00,Belgian Ale - ,https://www.wbeer.com.br/cervejas/ale/nivard-trapista-330ml/prod13367.html,Nivard Trapista - 330ml
38.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/ballast-point-sculpin-habanero-355ml/prod13338.html,Ballast Point Sculpin Habanero - 355ml
39.50,Strong Dark Ale - ,https://www.wbeer.com.br/cervejas/ale/gregorius-trapista-330ml/prod910.html,Gregorius Trapista - 330ml
57.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/fantome-de-tous-les-d-iapes-750ml/prod861.html,Fantôme De Tous Les D'iâpes - 750ml
56.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/fantome-chocolat-750ml/prod12685.html,Fantôme Chocolat - 750ml
40.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/leatherbritches-scary-hairy-330ml/prod997.html,Leatherbritches Scary Hairy - 330ml
45.00,Strong Golden Ale - ,https://www.wbeer.com.br/cervejas/ale/duvel-750ml/prod440.html,Duvel - 750ml
46.00,Belgian Tripel IPA - ,https://www.wbeer.com.br/cervejas/ale/houblon-chouffe-belgian-specialty-ale-750ml/prod7328.html,Houblon Chouffe Belgian Specialty Ale - 750ml
47.00,Gueuze - ,https://www.wbeer.com.br/cervejas/lambic/mariage-parfait-375ml/prod13368.html,Mariage Parfait - 375ml
39.50,Belgian Specialty Ale - ,https://www.wbeer.com.br/cervejas/ale/la-chouffe-belgian-specialty-ale-750ml/prod406.html,La Chouffe Belgian Specialty Ale - 750ml
44.00,Fruit Beer - ,https://www.wbeer.com.br/cervejas/ale/lindemans-framboise-375ml/prod489.html,Lindemans Framboise - 375ml
44.00,Lambic Fruit - ,https://www.wbeer.com.br/cervejas/lambic/lindemans-kriek-375ml/prod13362.html,Lindemans Kriek - 375ml
44.00,Lambic Fruit - ,https://www.wbeer.com.br/cervejas/lambic/lindemans-apple-375ml/prod13364.html,Lindemans Apple - 375ml
44.00,Lambic Fruit - ,https://www.wbeer.com.br/cervejas/lambic/kriek-boon-ktn-375ml/prod497.html, Kriek Boon Ktn - 375ml
47.00,Lambic Fruit - ,https://www.wbeer.com.br/cervejas/lambic/lindemans-cassis-375ml/prod13363.html,Lindemans Cassis - 375ml
56.00,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/to-ol-liquid-confidential-us-l-cognac-ba-imperial-chili-stout-375ml/prod12385.html,To Øl Liquid Confidential US L Cognac BA Imperial Chili Stout - 375ml
56.00,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/to-ol-liquid-confidential-us-l-sherry-ba-imperial-chili-stout-375ml/prod12386.html,To Øl Liquid Confidential US L Sherry BA Imperial Chili Stout - 375ml
68.30,Saison - ,https://www.wbeer.com.br/cervejas/ale/fantome-magic-ghost-750ml/prod184.html,Fantôme Magic Ghost - 750ml
,,http://www.mundodascervejas.com/cerveja-evil-twin-ashtray-heart-330ml,Cerveja Evil Twin Ashtray Heart - 330ml (Val. 12/02/2017)
,,http://www.mundodascervejas.com/cerveja-anchor-summer-beer-355ml,Cerveja Anchor Summer Beer - 355ml (venc. 26/07/2014)
22.00,Eisbock - ,https://www.wbeer.com.br/cervejas/ale/schneider-weisse-aventinus-eisbock-330ml/prod880.html,Schneider Weisse Aventinus Eisbock - 330ml
44.00,Old Ale - ,https://www.wbeer.com.br/cervejas/ale/harviestoun-ola-dubh-12-330ml/prod414.html,Harviestoun Ola Dubh 12 - 330ml
23.40,Dunkelweizen - ,https://www.wbeer.com.br/cervejas/ale/kloster-scheyern-weisse-dunkel-500ml/prod13562.html,Kloster Scheyern Weisse Dunkel - 500ml
19.00,Berliner Weisse - ,https://www.wbeer.com.br/cervejas/ale/berliner-kindl-weisse-tradicional-330ml/prod13354.html,Berliner Kindl Weisse Tradicional - 330ml
20.00,Helles - ,https://www.wbeer.com.br/cervejas/lager/hb-original-500ml/prod481.html,HB Original - 500ml
21.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/961-beer-lebanese-pale-ale-330ml/prod14471.html,961 Beer Lebanese Pale Ale - 330ml
,Vienna / Amber Lager,http://www.mundodascervejas.com/cerveja-morada-double-vienna-355ml,Cerveja Morada Double Vienna - 355ml (Val. 13/06/2015)
,,http://www.mundodascervejas.com/cerveja-dum-petroleum-355ml,Cerveja DUM Petroleum - 355ml (Val. 21/08/2017)
,Robust Porter,http://www.mundodascervejas.com/cerveja-anchor-porter-355ml,Cerveja Anchor Porter - 355ml (Val. 10/10/2015)
,,http://www.mundodascervejas.com/cerveja-achel-blond-330ml.html,Cerveja Achel Blond - 330ml (Val. 26/11/2015)
,,http://www.mundodascervejas.com/cerveja-amazon-witbier-tapereba-355ml.html,Cerveja Amazon Witbier Taperebá - 355ml (Venc. 03/10/2014)
,Keller Bier / Zwickel,http://www.mundodascervejas.com/cerveja-hacker-pschorr-anno-1417-500ml.html,Cerveja Hacker-Pschorr Anno 1417 - 500ml (Val. 10/2015)
,Dunkelweizen,http://www.mundodascervejas.com/cerveja-ayinger-urweisse-500ml,Cerveja Ayinger Urweisse - 500ml (Val. 01/03/2016)
42.00,American Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-reale-750ml/prod12112.html,Birra del Borgo ReAle - 750ml
42.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-duchessa-con-farro-750ml/prod12114.html,Birra del Borgo Duchessa con Farro - 750ML
42.00,Brown Ale - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-castagnale-750ml/prod12119.html,Birra del Borgo Castagnale - 750ml
29.00,Bière de Garde - ,https://www.wbeer.com.br/cervejas/ale/duyck-jenlain-blonde-750ml/prod423.html,Duyck Jenlain Blonde - 750ml
31.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/brunehaut-bio-triple-330ml/prod13569.html,Brunehaut Bio Triple - 330ml
,,http://www.mundodascervejas.com/cerveja-colorado-demoiselle-600ml.html,Cerveja Colorado Demoiselle - 600ml (Val. 04/04/2016)
,German Weizen,http://www.mundodascervejas.com/cerveja-benediktiner-weissbier-500ml.html,Cerveja Benediktiner Weissbier - 500ml (Val. 20/02/2016)
,,http://www.mundodascervejas.com/cerveja-brewdog-hardcore-ipa-330ml.html,Cerveja BrewDog Hardcore IPA - 330ml (Val. 10/07/2015)
34.00,Faro - ,https://www.wbeer.com.br/cervejas/lambic/lindemans-faro-375ml/prod13365.html, Lindemans Faro - 375ml
,Witbier,http://www.mundodascervejas.com/cerveja-estrella-damm-inedit-750ml,Cerveja Estrella Damm Inedit - 750ml (Val. 01/02/2016)
29.00,Bière de Garde - ,https://www.wbeer.com.br/cervejas/ale/duyck-jenlain-ambree-750ml/prod421.html,Duyck Jenlain Ambrée - 750ml
,Robust Porter,http://www.mundodascervejas.com/cerveja-harviestoun-old-engine-oil-330ml,Cerveja Harviestoun Old Engine Oil - 330ml (Val. 30/10/2015)
,,http://www.mundodascervejas.com/cerveja-estrella-damm-inedit-330ml,Cerveja Estrella Damm Inedit - 330ml (Val. 30/08/2015)
,Belgian Dark Strong Ale,http://www.mundodascervejas.com/cerveja-leffe-radieuse-330ml,Cerveja Leffe Radieuse - 330ml (Val. 17/12/2015)
33.00,Bitter - ,https://www.wbeer.com.br/cervejas/ale/bishops-finger-500ml/prod904.html,Bishops Finger - 500ml
28.00,Imperial IPA - ,https://www.wbeer.com.br/cervejas/ale/brewdog-hardcore-ipa-330ml/prod219.html,BrewDog Hardcore Ipa - 330ml
30.00,Barley Wine - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-golden-pride-500ml/prod1114.html,Fuller's Golden Pride - 500ml
45.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/brasserie-de-blaugies-saison-d-epeautre-750ml/prod12103.html,Brasserie de Blaugies Saison d'Epeautre - 750ml
45.50,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/birra-del-borgo-reale-9-anniversario-750ml/prod12118.html,Birra del Borgo ReAle 9° Anniversario - 750ml
31.00,Specialty Beer - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-honey-dew-500ml/prod1109.html,Fuller's Honey Dew - 500ml
30.00,Bitter - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-london-pride-500ml/prod1111.html,Fuller's London Pride - 500ml
20.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/erdinger-kristall-500ml/prod13348.html,Erdinger Kristall - 500ml
31.00,Old Ale - ,https://www.wbeer.com.br/cervejas/ale/abbot-reserve-500ml/prod1117.html,Abbot Reserve - 500ml
,Old Ale,http://www.mundodascervejas.com/cerveja-fullers-vintage-ale-2014-500ml,Cerveja Fuller's Vintage Ale 2014 - 500ml (Val. 01/12/2024)
,,http://www.mundodascervejas.com/cerveja-erdinger-oktoberfest-ed-limitada-500ml,Cerveja Erdinger Oktoberfest (Ed. Limitada) - 500ml (Val. 06/2016)
31.00,India Pale Ale - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-ipa-500ml/prod1107.html,Fuller's Ipa - 500ml
30.00,Porter - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-london-porter-500ml/prod1112.html,Fuller's London Porter - 500ml
30.00,ESB - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-esb-500ml/prod1106.html,Fuller's Esb  - 500ml
32.00,Old Ale - ,https://www.wbeer.com.br/cervejas/ale/fuller-s-1845-500ml/prod1110.html,Fuller's 1845 - 500ml
,California Common,http://www.mundodascervejas.com/cerveja-anchor-steam-beer-355ml,Cerveja Anchor Steam Beer - 355ml (Val. 01/04/2016)
,Spice/Herb/Vegetable Beer,http://www.mundodascervejas.com/cerveja-hitachino-nest-real-ginger-ale-330ml,Cerveja Hitachino Nest Real Ginger Ale - 330ml (Val. 11/2015)
,,http://www.mundodascervejas.com/cerveja-baden-baden-golden-600ml.html,Cerveja Baden Baden Golden - 600ml (Val 20/08/2015)
,,http://www.mundodascervejas.com/cerveja-batemans-victory-ale-500ml,Cerveja Batemans Victory Ale - 500ml (Venc. 31/08/2014)
,,http://www.mundodascervejas.com/cerveja-brooklyn-brown-ale-355ml.html,Cerveja Brooklyn Brown Ale - 355ml (Val. 09/04/2016)
,Bière Brut,http://www.mundodascervejas.com/cerveja-deus-brut-des-flandres-750ml-val-01122016,Cerveja DeuS Brut des Flandres - 750ml (Val. 01/12/2016)
,,http://www.mundodascervejas.com/cerveja-jever-pilsener-330ml,Cerveja Jever Pilsener - 330ml (Val. 04/03/2016)
,Premium American Lager,http://www.mundodascervejas.com/cerveja-faxe-royal-export-1000ml,Cerveja Faxe Royal Export - 1000ml (Val. 23/09/2015)
20.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/franziskaner-hefeweiss-hell-500ml/prod13287.html,Franziskaner HefeWeiss Hell - 500ml
21.00,Strong Golden Ale - ,https://www.wbeer.com.br/cervejas/ale/duvel-330ml/prod442.html,Duvel - 330ml
29.50,Spice/Herb - ,https://www.wbeer.com.br/cervejas/ale/baladin-nora-330ml/prod13337.html, Baladin Nora - 330ml
28.00,Specialty Beer - ,https://www.wbeer.com.br/cervejas/ale/orval-330ml/prod1020.html,Orval - 330ml
29.00,Belgian Golden Strong ale - ,https://www.wbeer.com.br/cervejas/ale/st-feuillien-grand-cru-330ml/prod1035.html,St. Feuillien Grand Cru - 330ml
29.50,Saison - ,https://www.wbeer.com.br/cervejas/ale/baladin-wayan-330ml/prod13336.html, Baladin Wayan - 330ml
,,http://www.mundodascervejas.com/cerveja-baden-baden-red-ale-600ml.html,Cerveja Baden Baden Red Ale - 600ml (Venc. 30/07/2014)
,Premium Bitter,http://www.mundodascervejas.com/cerveja-iron-maiden-trooper-500ml,Cerveja Iron Maiden Trooper - 500ml (Val. 01/01/2016)
,,http://www.mundodascervejas.com/cerveja-coopers-original-pale-ale-375ml.html,Cerveja Coopers Original Pale Ale - 375ml (Val. 13/11/2015)
,American Pale Ale,http://www.mundodascervejas.com/cerveja-wals-verano-300ml,Cerveja Wäls Verano - 300ml (Val. 30/08/2015)
,English Barleywine,http://www.mundodascervejas.com/cerveja-the-bruery-white-oak-750ml,Cerveja The Bruery White Oak - 750ml (Val. 19/02/2016)
29.50,Witbier - ,https://www.wbeer.com.br/cervejas/ale/baladin-isaac-330ml/prod931.html,Baladin Isaac - 330ml
21.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/schneider-weisse-tap-2-kristall-500ml/prod14168.html,Schneider Weisse TAP 2 Kristall  - 500ml
,,http://www.mundodascervejas.com/cerveja-affligem-noel-750ml,Cerveja Affligem Noël - 750ml (Val. 04/09/2015)
29.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/baladin-nazionale-330ml/prod13333.html,Baladin Nazionale - 330ml
,Belgian Dubbel,http://www.mundodascervejas.com/cerveja-leffe-brune-330ml,Cerveja Leffe Brune - 330ml (Val. 08/10/2015)
32.00,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/brooklyn-black-chocolate-stout-355ml/prod909.html,Brooklyn Black Chocolate Stout - 355ml
23.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/le-trou-du-diable-la-blanche-de-shawi-375-ml/prod13350.html,Le Trou Du Diable La Blanche de Shawi 375 ml
55.00,Weizenbock - ,https://www.wbeer.com.br/cervejas/ale/les-trois-mousquetaires-grande-cuvee-weizenbock-750ml/prod12773.html,Les Trois Mousquetaires Grande Cuvée Weizenbock - 750ml
29.50,Specialty Beer - ,https://www.wbeer.com.br/cervejas/ale/baladin-open-rock-roll-330ml/prod13335.html,Baladin Open Rock&Roll - 330ml
21.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/to-ol-cloud-9-wit-w-orange-peel-mango-330ml/prod12379.html,To Øl Cloud 9 Wit w/ Orange Peel & Mango - 330ml
31.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/brunehaut-bio-white-330ml/prod13565.html,Brunehaut Bio White - 330ml
,American Pale Ale,http://www.mundodascervejas.com/cerveja-harviestoun-the-ridge-330ml,Cerveja Harviestoun The Ridge - 330ml (Val. 30/06/2015)
,,http://www.mundodascervejas.com/cerveja-jupiter-ipa-310ml,Cerveja Jupiter IPA - 300ml (Val. 23/04/2016)
26.00,Strong Dark Ale - ,https://www.wbeer.com.br/cervejas/ale/chimay-bleue-330ml/prod195.html,Chimay Bleue - 330ml
31.00,Blond Ale - ,https://www.wbeer.com.br/cervejas/ale/brunehaut-bio-blond-330ml/prod13566.html,Brunehaut Bio Blond - 330ml
33.00,Saison - ,https://www.wbeer.com.br/cervejas/ale/brooklyn-sorachi-ace-355ml/prod14545.html,Brooklyn Sorachi Ace - 355ml
18.00,Weiss - ,https://www.wbeer.com.br/cervejas/ale/saint-bier-weiss-500ml/prod446.html,Saint Bier Weiss - 500ml
,Belgian Tripel,http://www.mundodascervejas.com/cerveja-tripel-karmeliet-330ml,Cerveja Tripel Karmeliet - 330ml (Val. 01/04/2017)
31.00,Belgian Ale - ,https://www.wbeer.com.br/cervejas/ale/brunehaut-bio-amber-330ml/prod13568.html,Brunehaut Bio Amber - 330ml
22.90,,http://www.mundodascervejas.com/cerveja-2cabecas-hi5-black-ipa-355ml,Cerveja 2Cabeças Hi5 Black IPA - 500ml (Val. 13/04/2016)
27.90,Extra Special Bitter / English Pale Ale,http://www.mundodascervejas.com/cerveja-fullers-esb-500ml,Cerveja Fuller's ESB - 500ml (Val. 18/05/2016)
32.50,Sour Ale,http://www.mundodascervejas.com/cerveja-invicta-transatlantica-500ml,Cerveja Invicta Transatlântica - 500ml (Val. 05/12/2019)
23.40,,http://www.mundodascervejas.com/cerveja-petrus-aged-pale-330ml,Cerveja Petrus Aged Pale - 330ml (Val. 20/08/2016)
59.50,Belgian Golden Strong Ale,http://www.mundodascervejas.com/cerveja-brooklyn-local-1-750ml.html,Cerveja Brooklyn Local 1 - 750ml (Val. 30/07/2016)
28.50,,http://www.mundodascervejas.com/cerveja-evil-twin-yang-355ml,Cerveja Evil Twin Yang - 355ml (Val. 03/03/2016)
38.99,Smoked Beer,http://www.emporioveredas.com.br/cerveja-de-molen-op-top-355ml.html,Cerveja De Molen Rook & Vuur 355ml
18.99,Lager,http://www.emporioveredas.com.br/cerveja-faxe-extra-strong-10-1-litro.html,Cerveja Faxe Extra Strong 10% - 1 Litro
,Russian Imperial Stout,http://www.mundodascervejas.com/cerveja-hitachino-nest-espresso-stout-300ml,Cerveja Hitachino Nest Espresso Stout - 300ml (Val. 11/2015)
36.50,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/struise-cuvee-delphine-2012-330ml/prod12095.html,Struise Cuvée Delphine 2012 - 330ml
13.99,Fruit Beer,http://www.emporioveredas.com.br/cerveja-magners-berry-355ml-1536.html,Cerveja Magners Irish Cider Original 355ml
,,http://www.mundodascervejas.com/cerveja-jupiter-tanger-witbier-310ml,Cerveja Jupiter Tânger Witbier - 310ml (Val. 06/01/2016)
18.99,Lager,http://www.emporioveredas.com.br/cerveja-faxe-black-lager-1-litro.html,Cerveja Faxe Black Lager 1 Litro
,,http://www.mundodascervejas.com/cerveja-sixpoint-resin-355ml,Cerveja Sixpoint Resin - 355ml (venc. 09/06/2014)
20.70,Gose Ale,http://www.emporioveredas.com.br/cerveja-anderson-valley-the-kimmie-yink-and-holy-gose-lata-355ml.html,Cerveja Anderson Valley The Kimmie Yink And Holy Gose Lata 355ml
36.90,Imperial IPA,http://www.emporioveredas.com.br/cerveja-anderson-valley-hellch-o-hops-india-ipa-355ml.html,Cerveja Anderson Valley Heelch O Hops India Ipa 355ml
,V,http://www.mundodascervejas.com/cerveja-brooklyn-lager-355ml.html,Cerveja Brooklyn Lager - 355ml (Val. 30/07/2015)
23.40,Cream Ale,http://www.emporioveredas.com.br/cerveja-anderson-valley-summer-solstice.html,Cerveja Anderson Valley Summer Solstice 
,Russian Imperial Stout,http://www.mundodascervejas.com/produto/cerveja-wals-petroleum-375ml-val-17072016.html,Cerveja Wäls Petroleum - 375ml (Val. 17/07/2016)
,Black IPA,http://www.mundodascervejas.com/cerveja-evil-twin-yin-yang-355ml,Cerveja Evil Twin Yin & Yang - 355ml (Val. 03/03/2016)
27.40,India Pale Ale,http://www.emporioveredas.com.br/cerveja-anderson-valley-hop-ottin-ipa-lata-355ml-1546.html,Cerveja Anderson Valley Hop Ottin Ipa 355ml
52.00,Imperial IPA,http://www.emporioveredas.com.br/cerveja-brew-dog-hello-my-name-is-paivi-330ml.html,Cerveja Brewdog Hello My Name Is Paivi 330ml
,German Kristallweizen,http://www.mundodascervejas.com/cerveja-paulaner-weissbier-kristallklar-500ml,Cerveja Paulaner Weissbier Kristallklar - 500ml (Val. 30/06/2015)
24.50,ESB,http://www.emporioveredas.com.br/cerveja-anderson-valley-belks-esb-355ml.html,Cerveja Anderson Valley Belks Esb 355ml
,German Weizen,http://www.mundodascervejas.com/cerveja-ayinger-brauweisse-500ml,Cerveja Ayinger Bräuweisse - 500ml (Venc. 01/11/2015)
,,http://www.mundodascervejas.com/cerveja-fantome-bbb-dark-white-750ml,Cerveja Fantôme BBB Dark White - 750ml (Val. 30/04/2015)
,,http://www.mundodascervejas.com/cerveja-brugse-zot-dubbel-330ml.html,Cerveja Brugse Zot Dubbel - 330ml (Venc. 30/05/2015)
23.50,Dubbel - ,https://www.wbeer.com.br/cervejas/ale/wals-dubbel-375ml/prod293.html,Wals Dubbel - 375ml
23.50,German pilsner - ,https://www.wbeer.com.br/cervejas/ale/ac-dc-568ml/prod902.html,AC/DC - 568ml
23.50,Imperial Stout - ,https://www.wbeer.com.br/cervejas/ale/wals-petroleum-375ml/prod292.html,Wals Petroleum - 375ml
,,http://www.mundodascervejas.com/cerveja-dum-jan-kubis-355ml,Cerveja DUM Jan Kubis - 355ml (Val. 19/05/2015)
,,http://www.mundodascervejas.com/cerveja-tupiniquim-monjolo-310ml,Cerveja Tupiniquim Monjolo - 310ml (Val. 30/06/2016)
,,http://www.mundodascervejas.com/cerveja-harviestoun-bitter-twisted-330ml,Cerveja Harviestoun Bitter & Twisted - 330ml (Val. 10/03/2015)
30.00,Lambic Fruit - ,https://www.wbeer.com.br/cervejas/lambic/mort-subite-original-kriek-250ml/prod431.html,Mort Subite Original Kriek - 250ml
32.00,Witbier - ,https://www.wbeer.com.br/cervejas/ale/le-trou-du-diable-la-blanche-de-shawi-600-ml/prod13344.html,Le Trou du Diable La Blanche de Shawi - 600 ml
28.00,Rauchbier - ,https://www.wbeer.com.br/cervejas/ale/aecht-schlenkerla-rauchbier-weizen-500ml/prod1057.html,Aecht Schlenkerla Rauchbier Weizen - 500ml
26.00,Dortmunder Export - ,https://www.wbeer.com.br/cervejas/lager/riegele-commerzient-500ml/prod13547.html,Riegele Commerzient - 500ml
22.00,Specialty Beer - ,https://www.wbeer.com.br/cervejas/ale/coopers-sparkling-ale-375ml/prod892.html,Coopers Sparkling Ale - 375ml
,Belgian Dark Strong Ale,http://www.mundodascervejas.com/cerveja-engelszell-gregorius-330ml.html,Cerveja Engelszell Gregorius - 330ml (Val. 19/06/2015)
,,http://www.mundodascervejas.com/cerveja-bierland-pilsen-600ml.html,Cerveja Bierland Pilsen - 600ml (Venc. 16/09/2014)
,,http://www.mundodascervejas.com/cerveja-corona-355ml.html,Cerveja Corona Extra - 355ml (Val. 06/02/2016)
25.00,Tripel - ,https://www.wbeer.com.br/cervejas/ale/wals-trippel-375ml/prod294.html,Wals Trippel - 375ml
,,http://www.mundodascervejas.com/cerveja-coopers-sparkling-ale-375ml.html,Cerveja Coopers Sparkling Ale - 375ml (Val. 23/10/2015)
30.00,Belgian Ale - ,https://www.wbeer.com.br/cervejas/ale/du-bocq-gauloise-ambree-330ml/prod13554.html,Du Bocq Gauloise Ambree - 330ml
